sex,chest(inch,waist,hip,height,shoes,recommend_mil_top,recommend_mil_pants,recommend_mil_jacket,recommend_inner,recommend_T-shirts,recommend_underpants,recommend_shoes
men,40,36,44,179,270,100-M-178,90-178,100-178,100,100,110,270
men,37,31,40,165,255,90-M-168,75-168,90-168,90,90,100,255
men,43,39,45,183,285,105-M-178,95-178,105-178,105,105,110,285
men,42,33,41,185,270,105-M-185,80-185,105-178,105,105,100,270
men,40,36,44,175,280,100-M-173,90-173,100-173,100,100,110,280
men,40,35,43,184,285,100-M-178,85-178,100-178,100,100,105,285
men,43,39,45,166,260,105-M-168,95-173,105-173,105,105,110,260
men,38,31,39,172,265,95-M-173,75-173,95-173,95,95,95,265
men,39,34,42,182,265,95-M-178,85-178,95-178,95,95,105,265
men,39,33,41,171,275,95-M-173,80-173,95-173,95,95,100,275
men,47,42,49,183,285,115-M-178,105-178,115-183,115,115,120,285
men,43,39,44,174,280,105-M-173,95-173,105-173,105,105,110,280
men,41,36,43,160,250,100-M-168,90-173,100-168,100,100,105,250
men,36,32,40,183,285,90-M-178,80-178,95-178,90,90,100,285
men,43,38,44,173,270,105-M-173,95-173,105-173,105,105,110,270
men,44,37,45,170,270,110-M-173,90-168,115-173,110,110,110,270
men,43,39,45,176,275,105-M-173,95-173,105-173,105,105,110,275
men,46,42,49,171,265,115-M-178,105-178,115-173,115,115,120,265
men,46,39,44,193,290,115-M-185,95-185,115-183,115,115,110,290
men,41,32,40,167,260,100-M-168,80-168,100-168,100,100,100,260
men,48,42,47,174,285,120-M-178,105-178,115-173,120,120,115,285
men,38,30,39,172,260,95-M-173,75-173,95-173,95,95,95,260
men,41,37,44,173,270,100-M-173,90-173,100-173,100,100,110,270
men,39,32,40,174,260,95-M-173,80-173,95-173,95,95,100,260
men,39,33,41,171,260,95-M-173,80-173,95-173,95,95,100,260
men,39,33,40,169,260,95-M-168,80-168,95-168,95,95,100,260
men,41,35,43,175,265,100-M-173,85-173,100-173,100,100,105,265
men,41,33,40,165,275,100-M-168,80-168,100-168,100,100,100,275
men,43,34,42,174,260,105-M-173,85-173,105-173,105,105,105,260
men,41,32,40,172,265,100-M-173,80-173,100-173,100,100,100,265
men,45,35,43,184,285,110-M-178,85-178,115-183,110,110,105,285
men,39,31,40,171,255,95-M-173,75-173,95-173,95,95,100,255
men,40,34,41,172,260,100-M-173,85-173,100-173,100,100,100,260
men,39,35,43,180,275,95-M-178,85-178,95-178,95,95,105,275
men,41,36,44,170,270,100-M-168,90-173,100-168,100,100,110,270
men,40,35,43,167,270,100-M-168,85-168,100-168,100,100,105,270
men,47,38,45,180,280,115-M-178,95-178,115-183,115,115,110,280
men,46,38,45,177,275,115-M-178,95-173,115-173,115,115,110,275
men,40,35,42,177,275,100-M-173,85-173,100-173,100,100,105,275
men,42,34,43,173,275,105-M-173,85-173,105-173,105,105,105,275
men,39,32,40,170,265,95-M-168,80-168,95-168,95,95,100,265
men,38,32,40,170,260,95-M-168,80-168,95-168,95,95,100,260
men,41,32,41,178,280,100-M-178,80-178,100-178,100,100,100,280
men,39,34,42,176,275,95-M-173,85-173,95-173,95,95,105,275
men,39,32,41,185,290,95-M-185,80-185,95-178,95,95,100,290
men,38,35,43,165,250,95-M-168,85-168,95-168,95,95,105,250
men,40,33,41,182,280,100-M-178,80-178,100-178,100,100,100,280
men,42,36,44,172,265,105-M-173,90-173,105-173,105,105,110,265
men,41,34,43,176,275,100-M-173,85-173,100-173,100,100,105,275
men,44,39,45,169,260,110-M-173,95-173,115-173,110,110,110,260
men,40,33,41,170,260,100-M-168,80-168,100-168,100,100,100,260
men,42,36,44,180,260,105-M-178,90-178,105-178,105,105,110,260
men,42,37,44,176,280,105-M-173,90-173,105-173,105,105,110,280
men,39,34,43,180,275,95-M-178,85-178,95-178,95,95,105,275
men,36,32,40,168,270,90-M-168,80-168,90-168,90,90,100,270
men,40,35,43,169,265,100-M-168,85-168,100-168,100,100,105,265
men,38,32,40,177,275,95-M-173,80-173,95-173,95,95,100,275
men,39,30,39,182,265,95-M-178,75-178,95-178,95,95,95,265
men,40,33,41,168,270,100-M-168,80-168,100-168,100,100,100,270
men,38,32,40,175,285,95-M-173,80-173,95-173,95,95,100,285
men,38,31,40,171,275,95-M-173,75-173,95-173,95,95,100,275
men,38,30,38,165,255,95-M-168,75-168,95-168,95,95,95,255
men,38,30,39,180,275,95-M-178,75-178,95-178,95,95,95,275
men,37,29,38,170,250,90-M-168,70-173,90-168,90,90,95,250
men,40,32,41,175,275,100-M-173,80-173,100-173,100,100,100,275
men,38,29,38,175,275,95-M-173,70-173,95-173,95,95,95,275
men,39,35,43,179,280,95-M-178,85-178,95-178,95,95,105,280
men,43,37,44,179,285,105-M-178,90-178,105-178,105,105,110,285
men,39,34,43,169,260,95-M-168,85-168,95-168,95,95,105,260
men,45,39,45,169,265,110-M-173,95-173,115-173,110,110,110,265
men,39,34,43,178,290,95-M-178,85-173,95-178,95,95,105,290
men,40,32,40,175,290,100-M-173,80-173,100-173,100,100,100,290
men,40,33,41,177,280,100-M-173,80-173,100-173,100,100,100,280
men,40,31,39,171,275,100-M-173,75-173,100-173,100,100,95,275
men,46,37,45,181,285,115-M-178,90-178,115-183,115,115,110,285
men,49,41,46,171,270,125-M-185,100-173,115-173,120,120,115,270
men,38,31,39,164,265,95-M-168,75-168,95-168,95,95,95,265
men,37,30,38,168,270,90-M-168,75-168,90-168,90,90,95,270
men,48,40,46,178,275,120-M-178,100-178,115-173,120,120,115,275
men,43,33,41,175,275,105-M-173,80-173,105-173,105,105,100,275
men,40,33,41,177,275,100-M-173,80-173,100-173,100,100,100,275
men,42,33,41,170,265,105-M-168,80-168,105-173,105,105,100,265
men,48,40,47,188,290,125-M-185,100-185,115-183,120,120,115,290
men,46,35,43,175,270,115-M-178,85-173,115-173,115,115,105,270
men,42,34,42,175,265,105-M-173,85-173,105-173,105,105,105,265
men,38,31,39,170,265,95-M-168,75-168,95-168,95,95,95,265
men,41,33,41,178,265,100-M-178,80-178,100-178,100,100,100,265
men,44,37,44,169,270,110-M-173,90-168,115-173,110,110,110,270
men,43,34,42,168,250,105-M-168,85-168,105-173,105,105,105,250
men,40,32,40,176,270,100-M-173,80-173,100-173,100,100,100,270
men,41,34,42,173,270,100-M-173,85-173,100-173,100,100,105,270
men,39,32,40,171,265,95-M-173,80-173,95-173,95,95,100,265
men,43,34,42,181,280,105-M-178,85-178,105-178,105,105,105,280
men,41,33,41,178,270,100-M-178,80-178,100-178,100,100,100,270
men,41,33,41,169,270,100-M-168,80-168,100-168,100,100,100,270
men,45,39,45,177,270,110-M-173,95-173,115-173,110,110,110,270
men,39,31,39,171,275,95-M-173,75-173,95-173,95,95,95,275
men,43,34,42,180,270,105-M-178,85-178,105-178,105,105,105,270
men,45,38,45,184,275,110-M-178,95-178,115-183,110,110,110,275
men,48,42,47,176,275,120-M-178,105-178,115-173,120,120,115,275
men,39,32,40,176,270,95-M-173,80-173,95-173,95,95,100,270
men,40,33,41,176,275,100-M-173,80-173,100-173,100,100,100,275
men,37,31,39,173,275,90-M-173,75-173,90-173,90,90,95,275
men,40,32,40,174,270,100-M-173,80-173,100-173,100,100,100,270
men,45,37,44,178,275,110-M-178,90-178,115-173,110,110,110,275
men,40,34,43,170,260,100-M-168,85-168,100-168,100,100,105,260
men,45,42,48,170,270,110-M-173,105-178,115-173,110,110,120,270
men,37,33,40,171,275,90-M-173,80-173,90-173,90,90,100,275
men,42,35,43,172,270,105-M-173,85-173,105-173,105,105,105,270
men,42,37,44,177,265,105-M-173,90-173,105-173,105,105,110,265
men,43,33,41,176,260,105-M-173,80-173,105-173,105,105,100,260
men,36,31,39,168,260,90-M-168,75-168,90-168,90,90,95,260
men,40,33,41,176,275,100-M-173,80-173,100-173,100,100,100,275
men,46,41,46,170,275,115-M-178,100-173,115-173,115,115,115,275
men,40,34,43,183,280,100-M-178,85-178,100-178,100,100,105,280
men,41,35,43,168,270,100-M-168,85-168,100-168,100,100,105,270
men,35,30,38,165,265,90-M-168,75-168,90-168,90,90,95,265
men,42,37,44,180,285,105-M-178,90-178,105-178,105,105,110,285
men,43,35,43,178,280,105-M-178,85-178,105-178,105,105,105,280
men,42,37,44,183,280,105-M-178,90-178,105-178,105,105,110,280
men,35,30,38,169,250,90-M-168,75-168,90-168,90,90,95,250
men,37,32,40,172,255,90-M-173,80-173,90-173,90,90,100,255
men,35,31,40,180,270,90-M-178,75-178,95-178,90,90,100,270
men,38,31,40,170,270,95-M-168,75-168,95-168,95,95,100,270
men,37,32,41,173,265,90-M-173,80-173,90-173,90,90,100,265
men,35,33,40,169,260,90-M-168,80-168,90-168,90,90,100,260
men,40,35,43,175,270,100-M-173,85-173,100-173,100,100,105,270
men,41,35,43,177,275,100-M-173,85-173,100-173,100,100,105,275
men,35,28,38,169,260,90-M-168,70-173,90-168,90,90,95,260
men,38,32,41,175,270,95-M-173,80-173,95-173,95,95,100,270
men,38,34,42,175,270,95-M-173,85-173,95-173,95,95,105,270
men,43,35,43,180,275,105-M-178,85-178,105-178,105,105,105,275
men,39,33,41,170,265,95-M-168,80-168,95-168,95,95,100,265
men,36,30,39,169,260,90-M-168,75-168,90-168,90,90,95,260
men,39,32,41,178,280,95-M-178,80-178,95-178,95,95,100,280
men,42,36,45,169,265,105-M-168,90-168,105-173,105,105,110,265
men,42,32,41,182,265,105-M-178,80-178,105-178,105,105,100,265
men,39,32,41,179,275,95-M-178,80-178,95-178,95,95,100,275
men,39,32,40,177,265,95-M-173,80-173,95-173,95,95,100,265
men,41,34,43,173,255,100-M-173,85-173,100-173,100,100,105,255
men,42,34,43,173,260,105-M-173,85-173,105-173,105,105,105,260
men,39,33,41,178,270,95-M-178,80-178,95-178,95,95,100,270
men,43,33,41,175,275,105-M-173,80-173,105-173,105,105,100,275
men,44,38,45,177,275,110-M-173,95-173,115-173,110,110,110,275
men,47,41,45,168,270,115-M-178,100-173,115-173,115,115,110,270
men,41,32,41,173,265,100-M-173,80-173,100-173,100,100,100,265
men,41,35,43,177,270,100-M-173,85-173,100-173,100,100,105,270
men,43,36,45,170,265,105-M-168,90-168,105-173,105,105,110,265
men,50,44,53,173,270,125-M-185,110-185,115-173,125,125,125,270
men,38,32,41,180,270,95-M-178,80-178,95-178,95,95,100,270
men,43,35,43,177,270,105-M-173,85-173,105-173,105,105,105,270
men,36,32,40,170,260,90-M-168,80-168,90-168,90,90,100,260
men,37,31,39,180,275,90-M-178,75-178,95-178,90,90,95,275
men,38,31,41,179,280,95-M-178,75-178,95-178,95,95,100,280
men,43,35,43,174,270,105-M-173,85-173,105-173,105,105,105,270
men,35,28,37,166,260,90-M-168,70-173,90-168,90,90,90,260
men,38,34,42,176,270,95-M-173,85-173,95-173,95,95,105,270
men,39,32,41,179,275,95-M-178,80-178,95-178,95,95,100,275
men,41,30,40,175,270,100-M-173,75-173,100-173,100,100,100,270
men,38,32,41,168,260,95-M-168,80-168,95-168,95,95,100,260
men,39,32,41,162,270,95-M-168,80-168,95-168,95,95,100,270
men,40,33,41,168,270,100-M-168,80-168,100-168,100,100,100,270
men,44,38,45,179,285,110-M-178,95-178,115-183,110,110,110,285
men,42,32,41,171,270,105-M-173,80-173,105-173,105,105,100,270
men,38,32,41,183,270,95-M-178,80-178,95-178,95,95,100,270
men,38,32,41,176,270,95-M-173,80-173,95-173,95,95,100,270
men,36,30,39,174,275,90-M-173,75-173,90-173,90,90,95,275
men,41,34,43,178,270,100-M-178,85-178,100-178,100,100,105,270
men,40,33,41,178,275,100-M-178,80-178,100-178,100,100,100,275
men,36,30,39,170,275,90-M-168,75-168,90-168,90,90,95,275
men,38,30,40,181,280,95-M-178,75-178,95-178,95,95,100,280
men,41,35,43,176,280,100-M-173,85-173,100-173,100,100,105,280
men,41,35,43,175,275,100-M-173,85-173,100-173,100,100,105,275
men,35,29,38,176,260,90-M-173,75-173,95-173,90,90,95,260
men,40,34,43,170,265,100-M-168,85-168,100-168,100,100,105,265
men,38,30,38,172,260,95-M-173,75-173,95-173,95,95,95,260
men,44,38,45,173,265,110-M-173,95-173,115-173,110,110,110,265
men,38,31,39,173,265,95-M-173,75-173,95-173,95,95,95,265
men,38,30,38,171,260,95-M-173,75-173,95-173,95,95,95,260
men,43,37,44,174,275,105-M-173,90-173,105-173,105,105,110,275
men,35,28,37,173,260,90-M-173,70-173,90-173,90,90,90,260
men,38,32,40,173,270,95-M-173,80-173,95-173,95,95,100,270
men,40,31,40,173,265,100-M-173,75-173,100-173,100,100,100,265
men,40,35,43,170,280,100-M-168,85-168,100-168,100,100,105,280
men,35,28,37,166,260,90-M-168,70-173,90-168,90,90,90,260
men,38,32,40,175,270,95-M-173,80-173,95-173,95,95,100,270
men,41,33,41,168,275,100-M-168,80-168,100-168,100,100,100,275
men,35,29,37,170,260,90-M-168,70-173,90-168,90,90,90,260
men,38,31,39,168,255,95-M-168,75-168,95-168,95,95,95,255
men,39,34,43,168,250,95-M-168,85-168,95-168,95,95,105,250
men,40,34,43,182,280,100-M-178,85-178,100-178,100,100,105,280
men,38,32,41,168,275,95-M-168,80-168,95-168,95,95,100,275
men,37,31,40,177,275,90-M-173,75-173,95-173,90,90,100,275
men,38,33,41,172,265,95-M-173,80-173,95-173,95,95,100,265
men,36,31,38,170,255,90-M-168,75-168,90-168,90,90,95,255
men,44,39,45,171,275,110-M-173,95-173,115-173,110,110,110,275
men,38,31,40,182,290,95-M-178,75-178,95-178,95,95,100,290
men,37,31,40,170,260,90-M-168,75-168,90-168,90,90,100,260
men,35,28,36,168,245,90-M-168,70-173,90-168,90,90,90,245
men,37,31,39,169,260,90-M-168,75-168,90-168,90,90,95,260
men,38,32,40,170,260,95-M-168,80-168,95-168,95,95,100,260
men,46,38,45,185,280,115-M-185,95-185,115-183,115,115,110,280
men,42,35,43,168,265,105-M-168,85-168,105-173,105,105,105,265
men,39,34,43,173,260,95-M-173,85-173,95-173,95,95,105,260
men,41,35,43,185,280,100-M-185,85-185,100-178,100,100,105,280
men,50,40,47,182,280,125-M-185,100-178,115-183,125,125,115,280
men,41,35,43,174,275,100-M-173,85-173,100-173,100,100,105,275
men,43,34,43,174,255,105-M-173,85-173,105-173,105,105,105,255
men,43,33,41,173,270,105-M-173,80-173,105-173,105,105,100,270
men,40,30,40,167,265,100-M-168,75-168,100-168,100,100,100,265
men,36,30,40,170,260,90-M-168,75-168,90-168,90,90,100,260
men,40,34,43,175,265,100-M-173,85-173,100-173,100,100,105,265
men,36,29,38,176,280,90-M-173,75-173,95-173,90,90,95,280
men,41,34,43,187,285,100-M-185,85-185,105-187,100,100,105,285
men,46,38,45,176,265,115-M-178,95-173,115-173,115,115,110,265
men,40,34,43,182,285,100-M-178,85-178,100-178,100,100,105,285
men,36,30,40,181,275,90-M-178,75-178,95-178,90,90,100,275
men,36,29,37,172,260,90-M-173,70-173,90-173,90,90,90,260
men,40,34,43,169,255,100-M-168,85-168,100-168,100,100,105,255
men,40,33,41,183,280,100-M-178,80-178,100-178,100,100,100,280
men,38,31,41,175,265,95-M-173,75-173,95-173,95,95,100,265
men,40,32,41,176,270,100-M-173,80-173,100-173,100,100,100,270
men,45,39,45,181,295,110-M-178,95-178,115-183,110,110,110,295
men,42,35,43,175,255,105-M-173,85-173,105-173,105,105,105,255
men,40,33,41,181,280,100-M-178,80-178,100-178,100,100,100,280
men,39,31,41,172,250,95-M-173,75-173,95-173,95,95,100,250
men,40,32,41,186,300,100-M-185,80-185,100-178,100,100,100,300
men,39,32,41,170,270,95-M-168,80-168,95-168,95,95,100,270
men,40,35,43,174,270,100-M-173,85-173,100-173,100,100,105,270
men,40,32,40,177,260,100-M-173,80-173,100-173,100,100,100,260
men,37,31,40,173,270,90-M-173,75-173,90-173,90,90,100,270
men,39,33,41,179,275,95-M-178,80-178,95-178,95,95,100,275
men,39,33,41,170,270,95-M-168,80-168,95-168,95,95,100,270
men,43,37,44,170,260,105-M-168,90-168,105-173,105,105,110,260
men,35,32,40,170,255,90-M-168,80-168,90-168,90,90,100,255
men,42,37,45,179,275,105-M-178,90-178,105-178,105,105,110,275
men,39,33,41,163,270,95-M-168,80-168,95-168,95,95,100,270
men,41,34,43,181,275,100-M-178,85-178,100-178,100,100,105,275
men,42,37,45,176,270,105-M-173,90-173,105-173,105,105,110,270
men,49,41,46,185,285,125-M-185,100-185,115-183,120,120,115,285
men,35,30,39,174,270,90-M-173,75-173,90-173,90,90,95,270
men,44,37,44,179,275,110-M-178,90-178,115-183,110,110,110,275
men,41,34,43,178,280,100-M-178,85-178,100-178,100,100,105,280
men,40,32,41,176,285,100-M-173,80-173,100-173,100,100,100,285
men,50,41,45,185,290,125-M-185,100-185,115-183,125,125,110,290
men,38,31,41,191,290,95-M-185,75-185,95-187,95,95,100,290
men,40,32,40,183,290,100-M-178,80-178,100-178,100,100,100,290
men,41,35,43,180,285,100-M-178,85-178,100-178,100,100,105,285
men,42,36,44,175,265,105-M-173,90-173,105-173,105,105,110,265
men,40,35,43,180,280,100-M-178,85-178,100-178,100,100,105,280
men,41,33,41,175,275,100-M-173,80-173,100-173,100,100,100,275
men,38,32,40,177,270,95-M-173,80-173,95-173,95,95,100,270
men,41,35,43,188,300,100-M-185,85-185,105-187,100,100,105,300
men,38,31,40,168,250,95-M-168,75-168,95-168,95,95,100,250
men,38,32,41,187,280,95-M-185,80-185,95-187,95,95,100,280
men,39,34,42,171,260,95-M-173,85-173,95-173,95,95,105,260
men,37,31,40,175,280,90-M-173,75-173,90-173,90,90,100,280
men,42,37,44,177,270,105-M-173,90-173,105-173,105,105,110,270
men,38,29,38,170,260,95-M-168,70-173,95-168,95,95,95,260
men,42,35,43,178,290,105-M-178,85-178,105-178,105,105,105,290
men,41,34,41,173,275,100-M-173,85-173,100-173,100,100,100,275
men,38,33,41,183,285,95-M-178,80-178,95-178,95,95,100,285
men,38,32,40,169,260,95-M-168,80-168,95-168,95,95,100,260
men,42,37,44,183,285,105-M-178,90-178,105-178,105,105,110,285
men,41,35,43,171,275,100-M-173,85-173,100-173,100,100,105,275
men,36,30,39,174,275,90-M-173,75-173,90-173,90,90,95,275
men,41,35,43,182,280,100-M-178,85-178,100-178,100,100,105,280
men,38,32,40,183,280,95-M-178,80-178,95-178,95,95,100,280
men,42,34,42,180,280,105-M-178,85-178,105-178,105,105,105,280
men,42,35,43,181,270,105-M-178,85-178,105-178,105,105,105,270
men,40,35,43,176,260,100-M-173,85-173,100-173,100,100,105,260
men,43,35,43,171,280,105-M-173,85-173,105-173,105,105,105,280
men,44,37,45,170,265,110-M-173,90-168,115-173,110,110,110,265
men,42,36,44,177,280,105-M-173,90-173,105-173,105,105,110,280
men,36,32,40,167,250,90-M-168,80-168,90-168,90,90,100,250
men,38,31,40,173,275,95-M-173,75-173,95-173,95,95,100,275
men,41,33,41,184,275,100-M-178,80-178,100-178,100,100,100,275
men,39,34,43,179,295,95-M-178,85-178,95-178,95,95,105,295
men,52,42,50,190,300,135-M-185,110-185,115-183,125,125,125,300
men,39,32,40,178,270,95-M-178,80-178,95-178,95,95,100,270
men,40,31,39,183,265,100-M-178,75-178,100-178,100,100,95,265
men,44,33,41,172,270,110-M-173,80-173,115-173,110,110,100,270
men,41,32,40,172,270,100-M-173,80-173,100-173,100,100,100,270
men,40,32,40,169,270,100-M-168,80-168,100-168,100,100,100,270
men,39,32,40,175,280,95-M-173,80-173,95-173,95,95,100,280
men,38,31,39,170,270,95-M-168,75-168,95-168,95,95,95,270
men,44,34,42,183,275,110-M-178,85-178,115-183,110,110,105,275
men,38,31,39,166,260,95-M-168,75-168,95-168,95,95,95,260
men,38,30,38,175,265,95-M-173,75-173,95-173,95,95,95,265
men,42,34,42,166,265,105-M-168,85-168,105-173,105,105,105,265
men,42,33,41,171,275,105-M-173,80-173,105-173,105,105,100,275
men,40,32,40,175,270,100-M-173,80-173,100-173,100,100,100,270
men,38,30,38,169,265,95-M-168,75-168,95-168,95,95,95,265
men,41,33,41,178,280,100-M-178,80-178,100-178,100,100,100,280
men,43,34,42,172,270,105-M-173,85-173,105-173,105,105,105,270
men,38,30,38,174,265,95-M-173,75-173,95-173,95,95,95,265
men,42,34,42,175,280,105-M-173,85-173,105-173,105,105,105,280
men,40,33,41,161,265,100-M-168,80-168,100-168,100,100,100,265
men,44,34,42,173,270,110-M-173,85-173,115-173,110,110,105,270
men,45,39,45,172,270,110-M-173,95-173,115-173,110,110,110,270
men,42,35,43,170,270,105-M-168,85-168,105-173,105,105,105,270
men,41,34,42,175,270,100-M-173,85-173,100-173,100,100,105,270
men,49,41,46,185,290,125-M-185,100-185,115-183,120,120,115,290
men,42,34,42,174,270,105-M-173,85-173,105-173,105,105,105,270
men,39,32,40,175,270,95-M-173,80-173,95-173,95,95,100,270
men,38,31,39,167,260,95-M-168,75-168,95-168,95,95,95,260
men,38,31,39,179,270,95-M-178,75-178,95-178,95,95,95,270
men,45,35,43,178,280,110-M-178,85-178,115-173,110,110,105,280
men,41,32,40,175,265,100-M-173,80-173,100-173,100,100,100,265
men,42,34,42,178,265,105-M-178,85-178,105-178,105,105,105,265
men,38,30,38,174,270,95-M-173,75-173,95-173,95,95,95,270
men,40,32,40,176,275,100-M-173,80-173,100-173,100,100,100,275
men,39,31,39,170,270,95-M-168,75-168,95-168,95,95,95,270
men,42,33,41,172,265,105-M-173,80-173,105-173,105,105,100,265
men,39,31,39,173,275,95-M-173,75-173,95-173,95,95,95,275
men,43,35,43,185,280,105-M-185,85-185,105-178,105,105,105,280
men,41,34,42,174,275,100-M-173,85-173,100-173,100,100,105,275
men,42,35,43,177,275,105-M-173,85-173,105-173,105,105,105,275
men,40,35,43,170,275,100-M-168,85-168,100-168,100,100,105,275
men,40,35,43,170,270,100-M-168,85-168,100-168,100,100,105,270
men,39,35,43,179,270,95-M-178,85-178,95-178,95,95,105,270
men,38,34,43,175,275,95-M-173,85-173,95-173,95,95,105,275
men,40,35,43,176,275,100-M-173,85-173,100-173,100,100,105,275
men,37,32,40,171,260,90-M-173,80-173,90-173,90,90,100,260
men,35,31,39,162,255,90-M-168,75-168,90-168,90,90,95,255
